user_id,activity_level,home_type,grooming_preference,time_available,experience_level,preferred_dog_size,PetName,min_height,max_height,min_weight,max_weight,grooming_frequency_value,shedding_value,energy_level_value,trainability_value,demeanor_value,avg_weight,avg_height,avg_weight_z,avg_height_z,match_score
237,Low,Rural,Low,Limited,First-time owner,Medium,Cavalier King Charles Spaniel,30.48,33.02,5.8967008100000005,8.164662660000001,0.4,0.4,0.4,1.0,0.8,7.030681735000001,31.75,-1.005218239267557,-1.128694819453694,8.0
238,Low,Large Apartment,Low,Minimal,Expert,Medium,Hanoverian Scenthound,48.26,53.34,35.83379723,44.905644630000005,0.2,0.2,0.6,0.4,0.4,40.36972093,50.8,1.148649585839961,0.1570425279980119,8.1
239,High,Rural,Medium,Full-time,Expert,Large,Caucasian Shepherd Dog,58.42,76.2,44.905644630000005,77.1107029,0.6,0.8,0.4,0.4,0.2,61.00817376500001,67.31,2.4819963347160443,1.271348229122824,8.6
240,Moderate,Small Apartment,Very High,Part-time,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.4
241,Low,Rural,Medium,Limited,Expert,Medium,Old English Sheepdog,53.34,55.88,27.2155422,45.359237,0.6,0.6,0.6,0.4,0.6,36.2873896,54.61,0.8849106684798567,0.4141899974883533,8.8
242,Very High,Large Apartment,Low,Part-time,First-time owner,Medium,Border Terrier,30.48,38.1,5.216312255,7.030681735,0.4,0.4,0.6,0.8,0.8,6.123496995,34.29,-1.0638268875698025,-0.9572631731267998,7.6
243,Low,Large Apartment,High,Minimal,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.3
244,Very Low,House,Low,Limited,First-time owner,Medium,Cavalier King Charles Spaniel,30.48,33.02,5.8967008100000005,8.164662660000001,0.4,0.4,0.4,1.0,0.8,7.030681735000001,31.75,-1.005218239267557,-1.128694819453694,8.0
245,Low,Small Apartment,Medium,Part-time,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.0
246,Moderate,Rural,High,Full-time,Experienced,Medium,Cocker Spaniel,34.29,39.37,9.0718474,13.6077711,0.8,0.4,0.6,1.0,1.0,11.33980925,36.83,-0.7268271598318915,-0.7858315267999056,8.0
247,Very High,House,Low,Part-time,Expert,Small,Australian Terrier,25.4,27.94,6.80388555,9.0718474,0.4,0.2,0.8,0.6,0.8,7.937866475,26.67,-0.9466095909653116,-1.471558112107482,8.8
248,Very High,House,High,Part-time,First-time owner,Large,Newfoundland,66.04,71.12,45.359237,68.0388555,0.4,0.6,0.6,0.8,0.8,56.69904625,68.58000000000001,2.2036052552803778,1.3570640522862718,8.2
249,Low,Rural,Low,Full-time,First-time owner,Medium,Cavalier King Charles Spaniel,30.48,33.02,5.8967008100000005,8.164662660000001,0.4,0.4,0.4,1.0,0.8,7.030681735000001,31.75,-1.005218239267557,-1.128694819453694,8.0
250,Very Low,Small Apartment,Very Low,Limited,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.6
251,Very High,House,Medium,Full-time,First-time owner,Large,Newfoundland,66.04,71.12,45.359237,68.0388555,0.4,0.6,0.6,0.8,0.8,56.69904625,68.58000000000001,2.2036052552803778,1.3570640522862718,8.4
252,Low,Rural,Very Low,Minimal,Experienced,Large,Mastiff,69.85,76.2,54.4310844,104.3262451,0.2,0.4,0.6,0.6,0.6,79.37866475,73.025,3.668821462836513,1.657069433358336,8.3
253,Very Low,Large Apartment,Low,Minimal,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.3
254,Low,Small Apartment,Very Low,Minimal,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.1
255,Moderate,Small Apartment,Very Low,Part-time,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.4
256,Very Low,Large Apartment,High,Limited,First-time owner,Small,Havanese,21.59,29.21,3.17514659,5.8967008100000005,0.6,0.4,0.6,0.8,1.0,4.535923700000001,25.4,-1.1663920220987318,-1.557273935270929,8.6
257,Very Low,House,Low,Full-time,Experienced,Small,Tibetan Spaniel,25.4,25.4,4.082331330000001,6.80388555,0.4,0.6,0.4,0.6,0.6,5.4431084400000005,25.4,-1.1077833737964866,-1.557273935270929,9.0
258,Low,Rural,Very High,Minimal,Experienced,Medium,Cavalier King Charles Spaniel,30.48,33.02,5.8967008100000005,8.164662660000001,0.4,0.4,0.4,1.0,0.8,7.030681735000001,31.75,-1.005218239267557,-1.128694819453694,7.4
259,Low,Small Apartment,High,Full-time,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.8
260,Very Low,Rural,Very Low,Full-time,Experienced,Medium,French Bulldog,27.94,33.02,12.70058636,12.70058636,0.2,0.8,0.4,0.6,0.6,12.70058636,30.480000000000004,-0.6389141873785233,-1.2144106426171406,8.0
261,Very High,House,High,Part-time,First-time owner,Small,Coton de Tulear,22.86,27.94,3.62873896,6.80388555,0.8,0.4,0.6,0.8,1.0,5.216312255,25.4,-1.122435535872048,-1.557273935270929,8.6
262,High,House,High,Full-time,Experienced,Small,Coton de Tulear,22.86,27.94,3.62873896,6.80388555,0.8,0.4,0.6,0.8,1.0,5.216312255,25.4,-1.122435535872048,-1.557273935270929,8.8
263,High,Large Apartment,Very Low,Full-time,Experienced,Small,Cairn Terrier,24.13,25.4,5.8967008100000005,6.35029318,0.4,0.4,0.6,0.6,0.8,6.123496995,24.765,-1.0638268875698025,-1.6001318468526526,8.6
264,Moderate,Small Apartment,High,Limited,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.6
265,Very High,Small Apartment,Low,Part-time,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.2
266,Moderate,House,Very High,Part-time,Experienced,Small,Coton de Tulear,22.86,27.94,3.62873896,6.80388555,0.8,0.4,0.6,0.8,1.0,5.216312255,25.4,-1.122435535872048,-1.557273935270929,8.8
267,Low,Large Apartment,Low,Limited,First-time owner,Small,Havanese,21.59,29.21,3.17514659,5.8967008100000005,0.6,0.4,0.6,0.8,1.0,4.535923700000001,25.4,-1.1663920220987318,-1.557273935270929,8.6
268,Low,House,Very High,Limited,First-time owner,Large,Newfoundland,66.04,71.12,45.359237,68.0388555,0.4,0.6,0.6,0.8,0.8,56.69904625,68.58000000000001,2.2036052552803778,1.3570640522862718,8.2
269,Moderate,House,High,Part-time,First-time owner,Small,Coton de Tulear,22.86,27.94,3.62873896,6.80388555,0.8,0.4,0.6,0.8,1.0,5.216312255,25.4,-1.122435535872048,-1.557273935270929,9.0
270,Very High,Large Apartment,Medium,Full-time,Experienced,Small,Havanese,21.59,29.21,3.17514659,5.8967008100000005,0.6,0.4,0.6,0.8,1.0,4.535923700000001,25.4,-1.1663920220987318,-1.557273935270929,8.6
271,Low,House,Very Low,Limited,First-time owner,Small,Papillon,20.32,27.94,2.2679618500000003,4.535923700000001,0.4,0.6,0.6,1.0,1.0,3.401942775,24.130000000000003,-1.2396528324765386,-1.642989758434376,8.6
272,Low,Small Apartment,Very High,Part-time,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.6
273,Low,Large Apartment,Low,Minimal,First-time owner,Medium,Cavalier King Charles Spaniel,30.48,33.02,5.8967008100000005,8.164662660000001,0.4,0.4,0.4,1.0,0.8,7.030681735000001,31.75,-1.005218239267557,-1.128694819453694,8.0
274,Low,House,Very High,Full-time,First-time owner,Medium,Poodle (Standard),38.1,38.1,18.1436948,31.751465900000003,1.0,0.2,0.6,1.0,0.8,24.947580350000003,38.1,0.1523025647017896,-0.7001157036364584,7.8
275,High,House,Medium,Full-time,Expert,Large,Great Dane,71.12,81.28,49.895160700000005,79.37866475,0.2,0.6,0.8,0.6,0.6,64.636912725,76.2,2.7164309279250256,1.8713589912669533,8.6
276,Very Low,Rural,High,Full-time,Experienced,Medium,Cocker Spaniel,34.29,39.37,9.0718474,13.6077711,0.8,0.4,0.6,1.0,1.0,11.33980925,36.83,-0.7268271598318915,-0.7858315267999056,7.8
277,Very Low,House,Low,Minimal,Experienced,Small,Tibetan Spaniel,25.4,25.4,4.082331330000001,6.80388555,0.4,0.6,0.4,0.6,0.6,5.4431084400000005,25.4,-1.1077833737964866,-1.557273935270929,9.0
278,Very High,Large Apartment,Very High,Full-time,Expert,Small,Bichon Frise,24.13,29.21,5.4431084400000005,8.164662660000001,1.0,0.2,0.6,0.6,1.0,6.80388555,26.67,-1.0198704013431183,-1.471558112107482,8.6
279,Low,Large Apartment,Low,Limited,Expert,Medium,Hanoverian Scenthound,48.26,53.34,35.83379723,44.905644630000005,0.2,0.2,0.6,0.4,0.4,40.36972093,50.8,1.148649585839961,0.1570425279980119,8.6
280,Low,Rural,Medium,Minimal,Expert,Medium,Clumber Spaniel,43.18,50.8,24.947580350000003,38.55535145,0.4,0.8,0.6,0.6,0.4,31.751465900000003,46.99,0.59186742696863,-0.1001049414923294,8.1
281,High,Rural,Medium,Full-time,Expert,Large,Caucasian Shepherd Dog,58.42,76.2,44.905644630000005,77.1107029,0.6,0.8,0.4,0.4,0.2,61.00817376500001,67.31,2.4819963347160443,1.271348229122824,8.6
282,Low,Small Apartment,Very High,Part-time,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.6
283,Very Low,Large Apartment,Medium,Full-time,Experienced,Medium,American Water Spaniel,38.1,45.72,11.33980925,20.41165665,0.6,0.2,0.6,1.0,0.8,15.87573295,41.91,-0.4337839183206645,-0.4429682341461175,7.8
284,Low,Rural,Low,Limited,First-time owner,Medium,Cavalier King Charles Spaniel,30.48,33.02,5.8967008100000005,8.164662660000001,0.4,0.4,0.4,1.0,0.8,7.030681735000001,31.75,-1.005218239267557,-1.128694819453694,8.0
285,Moderate,Small Apartment,Low,Limited,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.6
286,Very High,Large Apartment,High,Full-time,First-time owner,Small,Coton de Tulear,22.86,27.94,3.62873896,6.80388555,0.8,0.4,0.6,0.8,1.0,5.216312255,25.4,-1.122435535872048,-1.557273935270929,8.6
287,Very High,Rural,Very Low,Full-time,Experienced,Medium,Doberman Pinscher,60.96,71.12,27.2155422,45.359237,0.2,0.8,1.0,1.0,0.6,36.2873896,66.04,0.8849106684798567,1.1856324059593772,8.0
288,Very Low,Large Apartment,Medium,Full-time,Experienced,Medium,American Water Spaniel,38.1,45.72,11.33980925,20.41165665,0.6,0.2,0.6,1.0,0.8,15.87573295,41.91,-0.4337839183206645,-0.4429682341461175,7.8
289,Very Low,Large Apartment,Medium,Minimal,First-time owner,Small,Cavalier King Charles Spaniel,30.48,33.02,5.8967008100000005,8.164662660000001,0.4,0.4,0.4,1.0,0.8,7.030681735000001,31.75,-1.005218239267557,-1.128694819453694,7.8
290,High,Small Apartment,Low,Part-time,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.4
291,Very High,Rural,High,Part-time,Experienced,Large,Leonberger,64.77,80.01,40.8233133,77.1107029,0.8,0.8,0.6,1.0,0.8,58.9670081,72.39,2.350126876035992,1.6142115217766122,8.6
292,Very High,Small Apartment,High,Full-time,First-time owner,Small,Poodle (Toy),25.4,25.4,1.81436948,2.72155422,1.0,0.2,0.6,1.0,0.8,2.26796185,25.4,-1.3129136428543455,-1.557273935270929,7.4
293,Low,Large Apartment,Low,Limited,Expert,Medium,Hanoverian Scenthound,48.26,53.34,35.83379723,44.905644630000005,0.2,0.2,0.6,0.4,0.4,40.36972093,50.8,1.148649585839961,0.1570425279980119,8.6
294,Low,Small Apartment,Very Low,Limited,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.6
295,Low,Small Apartment,Low,Part-time,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.8
296,Moderate,Rural,High,Part-time,Expert,Medium,Old English Sheepdog,53.34,55.88,27.2155422,45.359237,0.6,0.6,0.6,0.4,0.6,36.2873896,54.61,0.8849106684798567,0.4141899974883533,8.8
297,Low,Large Apartment,Medium,Limited,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,9.0
298,Low,House,Very High,Full-time,Experienced,Small,Bichon Frise,24.13,29.21,5.4431084400000005,8.164662660000001,1.0,0.2,0.6,0.6,1.0,6.80388555,26.67,-1.0198704013431183,-1.471558112107482,8.8
299,Low,House,Very Low,Part-time,Expert,Small,Chihuahua,12.7,20.32,2.72155422,2.72155422,0.2,0.4,0.6,0.4,0.6,2.72155422,16.509999999999998,-1.2836093187032225,-2.157284697415059,8.8
300,High,Rural,Low,Full-time,First-time owner,Large,Newfoundland,66.04,71.12,45.359237,68.0388555,0.4,0.6,0.6,0.8,0.8,56.69904625,68.58000000000001,2.2036052552803778,1.3570640522862718,8.8
301,Very High,Small Apartment,Very High,Full-time,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.0
302,Very High,Large Apartment,Medium,Part-time,First-time owner,Medium,American Water Spaniel,38.1,45.72,11.33980925,20.41165665,0.6,0.2,0.6,1.0,0.8,15.87573295,41.91,-0.4337839183206645,-0.4429682341461175,7.6
303,Very Low,Small Apartment,High,Minimal,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.3
304,Very High,Rural,Low,Full-time,First-time owner,Large,Newfoundland,66.04,71.12,45.359237,68.0388555,0.4,0.6,0.6,0.8,0.8,56.69904625,68.58000000000001,2.2036052552803778,1.3570640522862718,8.6
305,Low,Large Apartment,High,Full-time,First-time owner,Medium,Cocker Spaniel,34.29,39.37,9.0718474,13.6077711,0.8,0.4,0.6,1.0,1.0,11.33980925,36.83,-0.7268271598318915,-0.7858315267999056,7.8
306,High,House,High,Part-time,Expert,Small,Coton de Tulear,22.86,27.94,3.62873896,6.80388555,0.8,0.4,0.6,0.8,1.0,5.216312255,25.4,-1.122435535872048,-1.557273935270929,8.8
307,High,Large Apartment,Low,Full-time,First-time owner,Medium,Border Terrier,30.48,38.1,5.216312255,7.030681735,0.4,0.4,0.6,0.8,0.8,6.123496995,34.29,-1.0638268875698025,-0.9572631731267998,7.8
308,Very Low,Rural,Medium,Part-time,Expert,Medium,Old English Sheepdog,53.34,55.88,27.2155422,45.359237,0.6,0.6,0.6,0.4,0.6,36.2873896,54.61,0.8849106684798567,0.4141899974883533,8.8
309,Very High,Small Apartment,Medium,Part-time,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.4
310,High,Large Apartment,High,Part-time,Expert,Medium,Hanoverian Scenthound,48.26,53.34,35.83379723,44.905644630000005,0.2,0.2,0.6,0.4,0.4,40.36972093,50.8,1.148649585839961,0.1570425279980119,8.2
311,Low,Rural,Medium,Full-time,First-time owner,Large,Leonberger,64.77,80.01,40.8233133,77.1107029,0.8,0.8,0.6,1.0,0.8,58.9670081,72.39,2.350126876035992,1.6142115217766122,8.6
312,Very Low,Large Apartment,Low,Part-time,First-time owner,Small,Havanese,21.59,29.21,3.17514659,5.8967008100000005,0.6,0.4,0.6,0.8,1.0,4.535923700000001,25.4,-1.1663920220987318,-1.557273935270929,8.6
313,Very Low,House,High,Minimal,Expert,Small,Tibetan Spaniel,25.4,25.4,4.082331330000001,6.80388555,0.4,0.6,0.4,0.6,0.6,5.4431084400000005,25.4,-1.1077833737964866,-1.557273935270929,8.6
314,Very Low,Large Apartment,Very High,Minimal,Expert,Medium,Hanoverian Scenthound,48.26,53.34,35.83379723,44.905644630000005,0.2,0.2,0.6,0.4,0.4,40.36972093,50.8,1.148649585839961,0.1570425279980119,7.5
315,High,Small Apartment,Very Low,Full-time,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.2
316,Very Low,Small Apartment,Low,Limited,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.8
317,Low,Large Apartment,High,Limited,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.8
318,Very Low,Large Apartment,Medium,Full-time,First-time owner,Medium,American Water Spaniel,38.1,45.72,11.33980925,20.41165665,0.6,0.2,0.6,1.0,0.8,15.87573295,41.91,-0.4337839183206645,-0.4429682341461175,7.8
319,Moderate,Rural,Medium,Part-time,Expert,Medium,Old English Sheepdog,53.34,55.88,27.2155422,45.359237,0.6,0.6,0.6,0.4,0.6,36.2873896,54.61,0.8849106684798567,0.4141899974883533,9.0
320,High,House,Medium,Full-time,Expert,Small,Affenpinscher,22.86,29.21,3.17514659,4.535923700000001,0.6,0.6,0.6,0.8,1.0,3.855535145,26.035,-1.210348508325416,-1.5144160236892057,8.8
321,Very Low,Small Apartment,Medium,Minimal,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.5
322,Low,House,Very High,Full-time,First-time owner,Small,Poodle (Toy),25.4,25.4,1.81436948,2.72155422,1.0,0.2,0.6,1.0,0.8,2.26796185,25.4,-1.3129136428543455,-1.557273935270929,8.8
323,Very Low,Large Apartment,Very Low,Full-time,Expert,Medium,Hanoverian Scenthound,48.26,53.34,35.83379723,44.905644630000005,0.2,0.2,0.6,0.4,0.4,40.36972093,50.8,1.148649585839961,0.1570425279980119,8.8
324,Low,Small Apartment,Low,Full-time,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.8
325,Very Low,Rural,Medium,Minimal,Expert,Large,Boerboel,55.88,68.58,68.0388555,90.718474,0.2,0.4,0.4,0.6,0.4,79.37866475,62.23,3.668821462836513,0.928484936469036,8.6
326,Moderate,Small Apartment,Medium,Limited,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.8
327,Very High,Large Apartment,Medium,Part-time,Experienced,Small,Havanese,21.59,29.21,3.17514659,5.8967008100000005,0.6,0.4,0.6,0.8,1.0,4.535923700000001,25.4,-1.1663920220987318,-1.557273935270929,8.6
328,Low,Rural,Very High,Minimal,Expert,Large,Boerboel,55.88,68.58,68.0388555,90.718474,0.2,0.4,0.4,0.6,0.4,79.37866475,62.23,3.668821462836513,0.928484936469036,8.2
329,Very Low,Rural,Very Low,Full-time,Expert,Large,Boerboel,55.88,68.58,68.0388555,90.718474,0.2,0.4,0.4,0.6,0.4,79.37866475,62.23,3.668821462836513,0.928484936469036,9.0
330,Very Low,Rural,Very Low,Full-time,First-time owner,Large,Newfoundland,66.04,71.12,45.359237,68.0388555,0.4,0.6,0.6,0.8,0.8,56.69904625,68.58000000000001,2.2036052552803778,1.3570640522862718,8.6
331,Low,Large Apartment,Low,Part-time,Expert,Medium,Hanoverian Scenthound,48.26,53.34,35.83379723,44.905644630000005,0.2,0.2,0.6,0.4,0.4,40.36972093,50.8,1.148649585839961,0.1570425279980119,8.6
332,Moderate,Small Apartment,High,Full-time,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.6
333,Low,Large Apartment,Very High,Minimal,First-time owner,Small,Poodle (Toy),25.4,25.4,1.81436948,2.72155422,1.0,0.2,0.6,1.0,0.8,2.26796185,25.4,-1.3129136428543455,-1.557273935270929,7.8
334,Moderate,House,Very Low,Limited,First-time owner,Medium,Border Terrier,30.48,38.1,5.216312255,7.030681735,0.4,0.4,0.6,0.8,0.8,6.123496995,34.29,-1.0638268875698025,-0.9572631731267998,7.8
335,Very High,Rural,Medium,Part-time,Expert,Medium,Old English Sheepdog,53.34,55.88,27.2155422,45.359237,0.6,0.6,0.6,0.4,0.6,36.2873896,54.61,0.8849106684798567,0.4141899974883533,8.6
336,Moderate,Rural,Medium,Limited,Experienced,Medium,American Water Spaniel,38.1,45.72,11.33980925,20.41165665,0.6,0.2,0.6,1.0,0.8,15.87573295,41.91,-0.4337839183206645,-0.4429682341461175,8.0
337,Low,Small Apartment,Low,Limited,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.8
338,Moderate,Small Apartment,Low,Limited,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.6
339,Low,Rural,High,Minimal,Experienced,Large,Newfoundland,66.04,71.12,45.359237,68.0388555,0.4,0.6,0.6,0.8,0.8,56.69904625,68.58000000000001,2.2036052552803778,1.3570640522862718,7.9
340,Low,Rural,Very High,Minimal,Expert,Medium,Clumber Spaniel,43.18,50.8,24.947580350000003,38.55535145,0.4,0.8,0.6,0.6,0.4,31.751465900000003,46.99,0.59186742696863,-0.1001049414923294,7.7
341,Low,Rural,Very Low,Minimal,Expert,Large,Boerboel,55.88,68.58,68.0388555,90.718474,0.2,0.4,0.4,0.6,0.4,79.37866475,62.23,3.668821462836513,0.928484936469036,9.0
342,Moderate,House,Low,Full-time,Experienced,Large,Newfoundland,66.04,71.12,45.359237,68.0388555,0.4,0.6,0.6,0.8,0.8,56.69904625,68.58000000000001,2.2036052552803778,1.3570640522862718,9.0
343,Very Low,Small Apartment,High,Limited,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.8
344,Low,Small Apartment,Medium,Limited,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,9.0
345,Very High,Large Apartment,Very High,Part-time,Experienced,Medium,Cocker Spaniel,34.29,39.37,9.0718474,13.6077711,0.8,0.4,0.6,1.0,1.0,11.33980925,36.83,-0.7268271598318915,-0.7858315267999056,7.4
346,Low,Small Apartment,Low,Minimal,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.3
347,Moderate,Large Apartment,Very High,Limited,First-time owner,Small,Havanese,21.59,29.21,3.17514659,5.8967008100000005,0.6,0.4,0.6,0.8,1.0,4.535923700000001,25.4,-1.1663920220987318,-1.557273935270929,8.6
348,Moderate,Small Apartment,High,Limited,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.6
349,Low,Rural,High,Minimal,Expert,Medium,Clumber Spaniel,43.18,50.8,24.947580350000003,38.55535145,0.4,0.8,0.6,0.6,0.4,31.751465900000003,46.99,0.59186742696863,-0.1001049414923294,7.9
350,Low,House,Very Low,Minimal,First-time owner,Large,Newfoundland,66.04,71.12,45.359237,68.0388555,0.4,0.6,0.6,0.8,0.8,56.69904625,68.58000000000001,2.2036052552803778,1.3570640522862718,8.1
351,Low,Large Apartment,Very High,Minimal,First-time owner,Small,Poodle (Toy),25.4,25.4,1.81436948,2.72155422,1.0,0.2,0.6,1.0,0.8,2.26796185,25.4,-1.3129136428543455,-1.557273935270929,7.8
352,Moderate,Large Apartment,Very High,Part-time,Expert,Small,Coton de Tulear,22.86,27.94,3.62873896,6.80388555,0.8,0.4,0.6,0.8,1.0,5.216312255,25.4,-1.122435535872048,-1.557273935270929,8.8
353,Low,Small Apartment,High,Full-time,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.8
354,Low,Small Apartment,Very High,Part-time,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.6
355,Moderate,Rural,Medium,Limited,First-time owner,Large,Newfoundland,66.04,71.12,45.359237,68.0388555,0.4,0.6,0.6,0.8,0.8,56.69904625,68.58000000000001,2.2036052552803778,1.3570640522862718,8.8
356,Low,Rural,Very High,Full-time,Experienced,Medium,Miniature Schnauzer,30.48,35.56,4.9895160700000005,9.0718474,1.0,0.2,0.6,1.0,0.6,7.030681735,33.02,-1.005218239267557,-1.0429789962902465,7.8
357,Very High,Small Apartment,Very Low,Full-time,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.0
358,Low,Large Apartment,High,Minimal,First-time owner,Medium,Cavalier King Charles Spaniel,30.48,33.02,5.8967008100000005,8.164662660000001,0.4,0.4,0.4,1.0,0.8,7.030681735000001,31.75,-1.005218239267557,-1.128694819453694,7.6
359,Very Low,Small Apartment,Very High,Limited,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.6
